std_smiles,heavy_atom_count,pains_alert_count,pains_alert_names,smiles,name,source_id
CCCN1CCCC2c3cccc(O)c3OCC21,18.0,0.0,,CCCN1CCCC2c3cccc(O)c3OCC21,CGS 15873A,CBR-HVAC-03957
COc1cc2c(cc1CN[C@H]1CCCN[C@H]1c1ccccc1)C(C)(C(F)(F)F)OCC2,31.0,0.0,,COc1cc2c(cc1CN[C@H]1CCCN[C@H]1c1ccccc1)C(C)(C(F)(F)F)OCC2,CJ-17493,CBR-HVAC-05198
CCC(CC)n1c(=O)[nH]c2ncc(Cl)c(-c3nn[nH]n3)c21,21.0,0.0,,CCC(CC)n1c(=O)[nH]c2ncc(Cl)c(-c3nn[nH]n3)c21,CK-2127107,CBR-HVAC-13761
N#Cc1cnn2c1N(C(=O)CN1CCN(Cc3ccccc3)CC1)CC=C2c1cccc(C(F)(F)F)c1,37.0,0.0,,N#Cc1cnn2c1N(C(=O)CN1CCN(Cc3ccccc3)CC1)CC=C2c1cccc(C(F)(F)F)c1,CL 275838,CBR-HVAC-04233
CN1C(=O)C(O)C(c2ccccc2)C1C(O)c1ccccc1,22.0,0.0,,CN1C(=O)[C@H](O)C(c2ccccc2)C1C(O)c1ccccc1,CLAUSENAMIDE,CBR-HVAC-11449
C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,27.0,0.0,,C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,CLOXOTESTERONE,CBR-HVAC-10147
C=c1c(C(=O)NC2CS(=O)(=O)CC2O)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12,30.0,0.0,,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC1CS(=O)(=O)CC1O,CM-082,CBR-HVAC-13912
C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)C(=NC(=O)C(NOC(C)(C)C(=O)[O-])c4csc(N)n4)[C@@H]3[S+]([O-])C2)cc1,40.0,0.0,,C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)[O-])c4csc(N)n4)[C@@H]3S(=O)C2)cc1,CM-40876,CBR-HVAC-07664
CC(C)(O)[C@@H]1CC=C(CCO)[C@@H](O)C1,14.0,0.0,,CC(C)(O)[C@@H]1CC=C(CCO)[C@@H](O)C1,CO-1408,CBR-HVAC-07668
CO[C@]1(C(=O)N[C@@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]43)C2)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O1,49.0,0.0,,CO[C@]1(C(=O)N[C@@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]43)C2)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O1,coleneuramide,CBR-HVAC-07670
CN(CC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC(C)(C)C(=O)O)c3csc(N)n3)[C@H]2SC1)Cc1cc(=O)c(O)cn1O,43.0,0.0,,CN(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c3csc(N)n3)[C@H]2SC1)Cc1cc(=O)c(O)cn1O,CP 6232,CBR-HVAC-10491
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOCC(=O)O)c3cc[nH]n3)[C@H]2SC1,35.0,0.0,,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3ccn[nH]3)[C@H]2SC1,CPW-86-363,CBR-HVAC-07679
O=C(O)c1ccc(C2(NC(=O)c3cc(Cl)cnc3N3CC(Oc4cccc(F)c4)C3)CC2)cc1,34.0,0.0,,O=C(O)c1ccc(C2(NC(=O)c3cc(Cl)cnc3N3CC(Oc4cccc(F)c4)C3)CC2)cc1,CR-6086,CBR-HVAC-13983
O=C(O)CCSC1c2ccccc2COc2ccc(OCc3ccc4cc(F)c(Cl)cc4n3)cc21,35.0,0.0,,O=C(O)CCSC1c2ccccc2COc2ccc(OCc3ccc4cc(F)c(Cl)cc4n3)cc21,CS-615,CBR-HVAC-14017_B
COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCCOC(=O)/C=C\C(=O)OCCC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,66.0,0.0,,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCCOC(=O)/C=C\C(=O)OCCC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,CW-002,CBR-HVAC-14113
COc1ccccc1CCC(C)(C)NCC(O)c1ccc(O)cc1,24.0,0.0,,COc1ccccc1CCC(C)(C)NCC(O)c1ccc(O)cc1,D-2343,CBR-HVAC-07705
COc1c(N2C[C@H](CF)[C@H](N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,28.0,0.0,,COc1c(N2C[C@H](CF)[C@H](N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,DC 756,CBR-HVAC-05074
CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,21.0,0.0,,CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,DELTA-9-TETRAHYDROCANNABIVARIN,CBR-HVAC-13014
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,47.0,0.0,,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,dexamethasone linoleate,CBR-HVAC-01271
COC(=O)C1C(C)=NC(C)=C(P2(=O)OCCCO2)C1c1ccccc1[N+](=O)[O-],28.0,0.0,,COC(=O)C1=C(C)NC(C)=C(P2(=O)OCCCO2)C1c1ccccc1[N+](=O)[O-],DHP 218,CBR-HVAC-03348
CC(C)OC(=O)C1C=C2CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,31.0,0.0,,CC(C)OC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,dicirenone,CBR-HVAC-13631
COc1c(N2C[C@@H](N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,29.0,0.0,,COc1c(N2C[C@@H](N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,DK 507K,CBR-HVAC-05634
CN(CCC1c2ccccc2COc2ccccc21)CC(O)COc1ccccc1,30.0,0.0,,CN(CCC1c2ccccc2COc2ccccc21)CC(O)COc1ccccc1,DOXAMINOL,CBR-HVAC-02514
CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)c(F)c1,24.0,0.0,,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)c(F)c1,DRF-4848,CBR-HVAC-11998
Cc1ccc(F)cc1Cn1c(N2CCCC(C)(N)C2)cc2c1c(=O)n(C)c(=O)n2C,30.0,0.0,,Cc1ccc(F)cc1Cn1c(N2CCCC(C)(N)C2)cc2c1c(=O)n(C)c(=O)n2C,DSP-7238,CBR-HVAC-13889
CN1CCN(C2=NS(=O)(=O)c3cc(Cl)ccc3N2)CC1,20.0,0.0,,CN1CCN(C2=NS(=O)(=O)c3cc(Cl)ccc3N2)CC1,DU-717,CBR-HVAC-07763
C[C@H]1COc2c(N3CC(N)C4(CCC4)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,28.0,0.0,,C[C@H]1COc2c(N3CC(N)C4(CCC4)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,DV 7751A,CBR-HVAC-04461
O=C(O)c1cn(C2CC2)c2cc(-n3cccc3)c(F)cc2c1=O,23.0,0.0,,O=C(O)c1cn(C2CC2)c2cc(-n3cccc3)c(F)cc2c1=O,E 3846,CBR-HVAC-13307
CC1C(N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,29.0,0.0,,CC1C(N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,E 4904,CBR-HVAC-04355_B
COc1c(C)c(O)c(C=C(C=CCCCc2cccnc2)C(=O)O)c(C)c1O,28.0,0.0,,COC1=C(C)C(=O)C(/C=C(\CCCCCc2cccnc2)C(=O)O)=C(C)C1=O,E 6700,CBR-HVAC-04340
CC(N)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(C(=O)O)C(C)C,26.0,0.0,,CC(C)[C@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)N)C(=O)O,EA-230,CBR-HVAC-06306
O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,44.0,0.0,,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,EDOTECARIN,CBR-HVAC-04780
O=C(O)CC(NC(=O)C1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,30.0,0.0,,O=C(O)CC(NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,ELAROFIBAN,CBR-HVAC-02728_B
O=NN(CCCl)C(=O)NCCO,12.0,0.0,,O=NN(CCCl)C(=O)NCCO,ELMUSTINE,CBR-HVAC-00002
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,27.0,0.0,,N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,EPANOLOL,CBR-HVAC-02961
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCC(F)(F)F)NS2(=O)=O,24.0,0.0,,NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCC(F)(F)F)NS2(=O)=O,EPITHIAZIDE,CBR-HVAC-13327
CCN(CC)CC(O)CNC(=O)c1c(OC)c2ccccc2n1-c1ccccc1,29.0,0.0,,CCN(CC)CC(O)CNC(=O)c1c(OC)c2ccccc2n1-c1ccccc1,EPROXINDINE,CBR-HVAC-01068
CC(C)(CO)CCCCOCCCCC(C)(C)CO,19.0,0.0,,CC(C)(CO)CCCCOCCCCC(C)(C)CO,ESP-24232,CBR-HVAC-09454
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2N(C(=O)NC)C1=O,29.0,0.0,,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2N(C(=O)NC)C1=O,ethyl carfluzepate,CBR-HVAC-07801
Cc1ccc(N2CCc3ncnc(NC(C)c4cnc(C)nc4)c3C2)nc1,27.0,0.0,,Cc1ccc(N2CCc3ncnc(NC(C)c4cnc(C)nc4)c3C2)nc1,EVT-401,CBR-HVAC-13817
Oc1ccc2c(c1)C(Cc1c[nH]cn1)CC2,16.0,0.0,,Oc1ccc2c(c1)C(Cc1c[nH]cn1)CC2,FADOLMIDINE,CBR-HVAC-00043
CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(OP(=O)(O)O)cc2)O[C@H](C)[C@@H](C)O1,35.0,0.0,,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(OP(=O)(O)O)cc2)O[C@H](C)[C@@H](C)O1,FCE-28645A,CBR-HVAC-11616
CCOc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,36.0,0.0,,CCOc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,FDL-169,S8795
CC[C@H](C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCCSCC(C(=O)N(CC(=O)NC(CC(C)C)C(=O)NCC(N)=O)Cc2ccc(F)cc2)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,73.0,0.0,,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCCSC[C@@H](C(=O)N(CC(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)Cc2ccc(F)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,FE-202767,CBR-HVAC-07365
O=C(NC1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,33.0,0.0,,O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,FK480,CBR-HVAC-03983_A
O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,30.0,0.0,,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,FLESINOXAN HYDROCHLORIDE,CBR-HVAC-03480_B
O=c1[nH]c2cc(F)ccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,31.0,0.0,,O=c1[nH]c2cc(F)ccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FLUMERIDONE,CBR-HVAC-08914
NC(=O)OCC(F)(COC(N)=O)c1ccccc1,18.0,0.0,,NC(=O)OCC(F)(COC(N)=O)c1ccccc1,FLUOROFELBAMATE,CBR-HVAC-09292
CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)nc2)n1,31.0,0.0,,CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)nc2)n1,FORASARTAN,CBR-HVAC-04353
CCC1=NC(NC(=O)Nc2cccc(C)c2)C(=O)N(CC(=O)C2CCCCC2)c2c(C)cccc21,35.0,0.0,,CCC1=NC(NC(=O)Nc2cccc(C)c2)C(=O)N(CC(=O)C2CCCCC2)c2c(C)cccc21,FR 208419,CBR-HVAC-11169
Cc1ccc2cccc(OCc3c(Cl)ccc(N(C)C(=O)C=NC(=O)CCc4ccc(/C=C/c5ccncc5)nc4)c3Cl)c2n1,45.0,0.0,,Cc1ccc2cccc(OCc3c(Cl)ccc(N(C)C(=O)CNC(=O)/C=C/c4ccc(/C=C/c5ccncc5)nc4)c3Cl)c2n1,FR-184280,CBR-HVAC-09194
CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12,20.0,0.0,,CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12,furaprofen,HY-U00213
CC(C)=c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1=CC[C@@H]1C[C@@H](O)CC(=O)O1,32.0,0.0,,CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,GLENVASTATIN,CBR-HVAC-03856
O=c1nc(OCC2COCCO2)cc2n1CCc1cc(C#CC3CCCC3)ccc1-2,30.0,0.0,,O=c1nc(OCC2COCCO2)cc2n1CCc1cc(C#CC3CCCC3)ccc1-2,GLPG-1205,GLPG-1205
CC(=O)SCC(Cc1ccc2c(c1)OCO2)C(=O)NCC(=O)OCc1ccccc1,30.0,0.0,,CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)NCC(=O)OCc1ccccc1,GLYCOPRIL,CBR-HVAC-13336
O=S(=O)(Nc1nnc2cc(OC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CC3)cn12)C1CC1,31.0,0.0,,O=S(=O)(Nc1nnc2cc(OC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CC3)cn12)C1CC1,GNE-131,CBR-HVAC-13926
N=C(N)SCCCCCCCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,33.0,0.0,,N=C(N)SCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,GR 91669,CBR-HVAC-10943
COc1cccc(/C=C/c2nc3sccn3c(=O)c2-c2ccc(OC(F)(F)F)cc2)c1OCC1CC1,36.0,0.0,,COc1cccc(/C=C/c2nc3sccn3c(=O)c2-c2ccc(OC(F)(F)F)cc2)c1OCC1CC1,GRC-15300,CBR-HVAC-14022
CC(C)C(=O)NCc1ccc(Cl)c(-c2nc(=O)c3cnc(-c4ccc(C(F)(F)F)cc4)cc3[nH]2)c1,35.0,0.0,,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ncc3c(=O)[nH]2)c1,GRC-27864,CBR-HVAC-14008
CC(C)(C)CCC#CC1CC1c1c[nH]cn1,16.0,0.0,,CC(C)(C)CCC#CC1CC1c1c[nH]cn1,GT-2314,CBR-HVAC-05027
NS(=O)(=O)c1cccc(CCCCOCCCCCCNCC(O)c2ccc(O)c(CO)c2)c1,34.0,0.0,,NS(=O)(=O)c1cccc(CCCCOCCCCCCNCC(O)c2ccc(O)c(CO)c2)c1,GW597901X,CBR-HVAC-06911_B
CC(C(=O)O)c1ccc(CC2CCCCC2=O)c(Cl)c1,20.0,0.0,,CC(C(=O)O)c1ccc(CC2CCCCC2=O)c(Cl)c1,HAI 106,CBR-HVAC-11187
COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,38.0,0.0,,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,HDM-201,CBR-HVAC-14048_A
COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,38.0,0.0,,COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,HDM-201,CBR-HVAC-14048_B
O=C(O)CCN1CCC(=C2c3ccc(F)cc3OCc3cccnc32)CC1,27.0,0.0,,O=C(O)CCN1CCC(=C2c3ccc(F)cc3OCc3cccnc32)CC1,HSR 609,CBR-HVAC-04495
Cc1c(-c2ccc(C(=O)N3CCC(C#N)CC3)s2)noc1C(F)(F)F,25.0,0.0,,Cc1c(-c2ccc(C(=O)N3CCC(C#N)CC3)s2)noc1C(F)(F)F,HT-1067,CBR-HVAC-13826
CN1CCN(C(=O)c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,29.0,0.0,,CN1CCN(C(=O)c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,HTL-1071,CBR-HVAC-13857
Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,20.0,0.0,,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,ibafloxacin,CBR-HVAC-12808
Cc1[nH]c(NC/C=C\COc2cccc(CN3CCCCC3)c2)nc(=O)c1C,28.0,0.0,,Cc1[nH]c(NC/C=C\COc2cccc(CN3CCCCC3)c2)nc(=O)c1C,IGN 2098,CBR-HVAC-03932
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)OC1,24.0,0.0,,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)OC1,INCB-052793,CBR-HVAC-13796_B
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@@H](CC#N)OC1,24.0,0.0,,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@@H](CC#N)OC1,INCB-052793,CBR-HVAC-13796_A
CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,24.0,0.0,,CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,INDACRINONE,CBR-HVAC-01020
O=C(NC(Cc1ccccc1)C(O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,32.0,0.0,,O=C(NC(Cc1ccccc1)C(O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,ingliforib,CBR-HVAC-05370
CCCCCC/C=C\CCCCCC=CCCc1cc(O)cc(OC)c1O,27.0,0.0,,CCCCCC/C=C\CCCCCCCCCC1=CC(=O)C=C(OC)C1=O,IRISQUINONE,CBR-HVAC-12657
COc1ccc([C@@H]2c3ncccc3[C@H](c3ccc4c(c3)OCO4)C2C(=O)O)cc1,29.0,0.0,,COc1ccc([C@@H]2c3ncccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,J-104121,CBR-HVAC-12014
O=C(O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1cc(OCc2ccccc2)ccc1-3,35.0,0.0,,O=C(O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1cc(OCc2ccccc2)ccc1-3,JTK-652,CBR-HVAC-13967
CC#C[C@@H](CC(=O)O)c1ccc(OCC2=CCCC3(CCCCC3)C2)cc1,27.0,0.0,,CC#C[C@@H](CC(=O)O)c1ccc(OCC2=CCCC3(CCCCC3)C2)cc1,JTT-851,CBR-HVAC-13822
N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,36.0,0.0,,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,KBP-5074,CBR-HVAC-14011
O=C(O)CN1C(=O)C(NC(=O)C2(CC(CCc3ccccc3)C(=O)O)CCCC2)CCc2ccccc21,37.0,0.0,,O=C(O)CN1C(=O)[C@@H](NC(=O)C2(CC(CCc3ccccc3)C(=O)O)CCCC2)CCc2ccccc21,KC-12615,CBR-HVAC-04879_B
CN1C(=O)c2ccncc2/C(=C\CCCCC(=O)O)c2ccccc21,25.0,0.0,,CN1C(=O)c2ccncc2/C(=C\CCCCC(=O)O)c2ccccc21,KF 13218,CBR-HVAC-10750_A
CN1C(=O)c2ccncc2/C(=C/CCCCC(=O)O)c2ccccc21,25.0,0.0,,CN1C(=O)c2ccncc2/C(=C/CCCCC(=O)O)c2ccccc21,KF 13218,CBR-HVAC-10750_B
COc1ccc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)c(C)c1C,26.0,0.0,,COc1ccc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)c(C)c1C,KF 21213,CBR-HVAC-11304
Cc1cc(OCCCNCCC(N)=O)ccc1Cc1c(C(C)C)n[nH]c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,38.0,0.0,,Cc1cc(OCCCNCCC(N)=O)ccc1Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)n[nH]c1C(C)C,KGA-2727,CBR-HVAC-13196
C#CCNC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,36.0,0.0,,C#CCNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,KNI-1357,CBR-HVAC-11776
N#CN=C(NCCc1ccccc1Cl)c1cncc(N)c1,21.0,0.0,,N#C/N=C(\NCCc1ccccc1Cl)c1cncc(N)c1,KRN 4884,CBR-HVAC-10591
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)CS(=O)(=O)c1ccc2ccccc2c1,33.0,0.0,,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)CS(=O)(=O)c1ccc2ccccc2c1,KSG-504,CBR-HVAC-04227_B
COc1cc(/C=C/C2=C(C(=O)O)N3C(=O)C(NC(=O)C(=NO)c4csc(N)n4)[C@@H]3SC2)on1,33.0,0.0,,COc1cc(/C=C/C2=C(C(=O)O)N3C(=O)C(NC(=O)/C(=N/O)c4csc(N)n4)[C@@H]3SC2)on1,KST-150290,CBR-HVAC-11196
CCCCCCOC(=O)C1(O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,40.0,0.0,,CCCCCCOC(=O)C1(O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,KT-5720,CBR-HVAC-11562
N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(F)c(F)cc12,23.0,0.0,,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(F)c(F)cc12,KUX-1151,CBR-HVAC-13771
CCc1nc2c(C)cc(C)nc2n1Cc1ccc2c(c1)CCc1ccccc1N2Cc1nn[nH]n1,35.0,0.0,,CCc1nc2c(C)cc(C)nc2n1Cc1ccc2c(c1)CCc1ccccc1N2Cc1nnn[nH]1,KW 3433,CBR-HVAC-11200
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(Cc1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,49.0,0.0,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,L 689502,CBR-HVAC-11222
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3sc(Cl)c(Cl)c3n2)c1,41.0,0.0,,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3sc(Cl)c(Cl)c3n2)c1,L 740515,CBR-HVAC-11142
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,43.0,0.0,,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,L 796568,CBR-HVAC-05394_A
O=S(=O)(Nc1ccc(CCNC[C@@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,43.0,0.0,,O=S(=O)(Nc1ccc(CCNC[C@@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,L 796568,CBR-HVAC-05394_B
Cc1c[n+]([O-])ccc1CC(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(OC(F)F)c(OC(F)F)c1,40.0,0.0,,Cc1c[n+]([O-])ccc1CC(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(OC(F)F)c(OC(F)F)c1,L 826141,CBR-HVAC-00520
